Actual_File_Name,True_Coupling_log10,Predicted_Coupling_log10,Predicted_True_Ratio_Linear,Min_HeavyDist_Ang,cos_theta,cos_4phi,cos_4psi,FeFe_Dist_Ang,absS12
geom_289.out,-2.955937582952736,-3.10406906537734,0.7109982267290306,4.015469082065756,0.2587634,-0.8085362,-0.4315364,7.838953336546532,4.357427e-05
md_010.out,-3.2561834996723844,-3.403003591511627,0.7131483934115346,6.852598982474533,0.9822629,-0.3840886,1.0,7.781710987492212,3.169499e-07
35_ang_28_28.out,-1.2139411797930946,-1.3603581696807994,0.7138106283110017,3.5081914784401373,1.0,1.0,1.0,5.2848841046895245,0.004899842
geom_548.out,-3.113869561520529,-3.2592614379943536,0.7154975047514566,5.903849749397591,0.9659232,0.502316,0.5654623,6.991260147130559,6.843199e-06
geom_63.out,-2.5554860009192972,-2.699909623634195,0.7170944764538898,4.50824009748161,0.7070844,-0.5195811,-0.5655495,9.854885512403126,0.0003233633
46_ang_xy_job_010.out,-1.9819670055051117,-2.125406326361179,0.7187215703472334,4.681324629909787,1.0,1.0,1.0,9.036592278065886,0.0004966276
geom_75.out,-3.247739468414086,-3.3899562021139062,0.7207477018721908,6.177136792145856,0.7071068,0.8634222,-0.431555,8.93347891746782,8.431226e-07
43_ang_xy_job_008.out,-1.7551688952419966,-1.8963296587519143,0.7225023042165372,4.327928678860132,1.0,1.0,1.0,7.680494775728969,0.001331912
geom_115.out,-2.3766763668182502,-2.517363313728339,0.7232909865757363,2.7580496318451195,-0.9659171,0.9999964,0.9969556,9.907643472264075,2.113546e-05
43_ang_xy_job_005.out,-1.9354589104846402,-2.076100817058741,0.7233660023996754,4.300890541434413,1.0,1.0,1.0,6.040695324215582,0.0005435515
5_ang_30.out,-2.165448239280216,-2.3040425724759155,0.7267845170502186,5.038438007855212,1.0,1.0,1.0,5.830951894845301,0.0003032154
5_ang_82.out,-2.2111916040434583,-2.349479705435969,0.7272971715480171,5.007424403832773,1.0,1.0,1.0,9.604165762834375,0.0002274425
43_ang_xy_job_009.out,-1.6896823370455794,-1.8256814294875563,0.73114061136798,4.304334128596431,1.0,1.0,1.0,8.275868534480233,0.001389448
md_004.out,-2.006572338195001,-2.1401926301634737,0.7351563418358467,4.188931329367192,0.9976247,0.47082,1.0,5.397451163343676,0.0006990968
geom_543.out,-0.8633123077074836,-0.9967102196043767,0.7355328743266375,3.007098111859672,1.0,0.4999995,-0.3011595,7.077625543495926,0.01683672
geom_454.out,-3.2097305750276646,-3.3410150930423845,0.7391208983994609,6.0029665485252375,0.8660254,0.9728193,-0.4315719,9.014586495258948,3.410271e-06
geom_59.out,-3.031559670434403,-3.1623780948254168,0.7399145637126109,5.823378468998473,-1.240245e-05,-0.5654904,-0.565513,9.77868357737712,6.351209e-07
42_ang_x_job_011.out,-1.6219656138897969,-1.7512945584691437,0.7424565712751069,4.214944402931075,1.0,1.0,1.0,7.323933369440222,0.002019098
44_ang_xy_job_005.out,-1.9982539393881698,-2.126418337403475,0.7444501161029271,4.40085735390276,1.0,1.0,1.0,6.11228271597445,0.0004365459
geom_315.out,-2.3446873500443246,-2.4728252615351938,0.7444955196212723,2.6567664595650857,0.4999666,-0.9625138,0.9970094,7.730579386938666,0.0008519808
geom_414.out,-2.1620024446003825,-2.289230509353617,0.7460568723342147,3.3169021292743928,0.8660096,-0.5090137,-0.5655927,8.334230491895998,0.0005229195
5_ang_32.out,-2.204516576569001,-2.331286293432362,0.7468446652196024,5.021778724615412,1.0,1.0,1.0,5.936328831862332,0.0002604807
5_ang_56.out,-2.3563417357193,-2.482795322336053,0.7473885039040332,5.001514053354245,1.0,1.0,1.0,7.507329751649384,0.0002034765
40_ang_xy_job_011.out,-1.2620587823089773,-1.3882506670096804,0.7478390091597565,4.000575402776455,1.0,1.0,1.0,5.2459508194416005,0.004311813
geom_87.out,-1.9062142765073653,-2.032034747299361,0.7484788437094552,2.907694452750151,0.2588191,0.9983491,0.9970019,6.835747344346557,0.003532344
geom_536.out,-1.5163516958589003,-1.641470221015197,0.7496895804350541,4.013632821985713,1.0,0.4999994,0.9763998,7.550919444096925,0.002717168
geom_14.out,-1.933933725392951,-2.059009770248907,0.7497629145377614,2.6343982197458304,4.561686e-11,0.9970136,0.9970136,6.784496988929983,0.0005680264
md_118.out,-2.7572171730593484,-2.878896083517213,0.7556507009518227,5.460617317163051,0.969208,0.3250278,1.0,6.556730330068562,5.696928e-05
geom_173.out,-2.5479089592649093,-2.6669654730995345,0.7602273437055734,3.5109163566455126,0.7071054,-0.9237111,0.9970032,8.27003363802929,0.001003139
43_ang_xy_job_010.out,-1.7756870859602158,-1.8910967647385064,0.7666379630436815,4.386928571403916,1.0,1.0,1.0,8.887631855561976,0.0009852711
geom_188.out,-0.7738761630946084,-0.8890508454683728,0.7670529024975328,3.0319201120751846,1.0,-0.5,0.9535736,5.918693913007498,0.01334976
5_ang_28.out,-2.1562066174770114,-2.27042488746671,0.7687439838133779,5.027970780483912,1.0,1.0,1.0,5.7306195127577615,0.0003287315
42_ang_xy_job_008.out,-1.6877202645665959,-1.8001610187992028,0.7718968093466136,4.2285854194162855,1.0,1.0,1.0,7.6249590162833,0.001666005
md_041.out,-3.2917038988433003,-3.402924724964358,0.7740681065872147,7.481740270740558,0.9677887,0.595295,1.0,9.324068740273262,8.454497e-09
42_ang_xy_job_003.out,-1.3311943370606962,-1.4420735810289746,0.7746771676502179,4.20018514202648,1.0,1.0,1.0,5.063595560468865,0.003778422
md_012.out,-3.3082068836506426,-3.4178852068104186,0.776822286768206,6.803868988437167,0.979701,0.6247599,1.0,7.796490324242762,3.950717e-07
geom_455.out,-2.750512222461828,-2.8601050288056307,0.7769752657081449,4.740561465329292,-0.2588073,-0.920169,-0.5655046,10.183567935409132,2.588454e-05
geom_32.out,-3.3034274091585143,-3.4124949878288593,0.7779154935840159,6.179616930392773,0.7070662,0.805692,-0.4315832,8.935845231068685,1.947835e-06
geom_329.out,-3.1643055357248473,-3.2717011503554785,0.7809161156090241,6.020155019168942,1.0,-0.5,0.9535736,10.002275422916128,7.699634e-06
42_ang_xy_job_009.out,-1.6224607770997672,-1.7290068452567802,0.7824452021232404,4.204450771575284,1.0,1.0,1.0,8.224354077980836,0.001730691
42_ang_x_job_007.out,-1.954191562823108,-2.0602059980500456,0.7834036032994205,4.200585331712713,1.0,1.0,1.0,5.8,0.0004173104
geom_221.out,-2.3639243815484368,-2.469349403754296,0.784467539826123,2.50724027364132,2.828869e-08,-0.4314875,-0.4314876,9.903942976069734,0.004687343
43_ang_xy_job_001.out,-1.4917604325106126,-1.5959582622263344,0.7866873564332106,4.302524207915628,1.0,1.0,1.0,4.5265881191025095,0.001978918
46_ang_xy_job_001.out,-1.7144353805049843,-1.8172246879292797,0.7892429161576184,4.602334903035632,1.0,1.0,1.0,4.812483766206386,0.0009946018
42_ang_xy_job_010.out,-1.709624880721623,-1.809218286914756,0.7950722464167957,4.288969140784299,1.0,1.0,1.0,8.839683252243827,0.001222664
44_ang_x_job_010.out,-1.9639786283435556,-2.061955472649722,0.7980372358474451,4.404437344292685,1.0,1.0,1.0,7.043436661176133,0.0008517873
35_ang_14.out,-0.9272519865109645,-1.024025407601486,0.8002516511824115,3.5002986061191983,1.0,1.0,1.0,3.7696153649941526,0.01125212
47_ang_xy_job_001.out,-1.7924336054203687,-1.8878828592739878,0.802695348193482,4.70227716746897,1.0,1.0,1.0,4.908156476723211,0.000781091
geom_494.out,-2.1633774834456743,-2.258104934390263,0.804030547242405,3.979770753341202,-1.430858e-05,0.9970042,0.9970017,7.871017192808818,0.0003543207
44_ang_x_job_004.out,-1.7085362310523604,-1.8017930339390165,0.80675784479686,4.411333688557237,1.0,1.0,1.0,5.060632371551998,0.001389536
geom_521.out,-2.0970886902793975,-2.1874877898724425,0.812083899912254,4.154023449687544,0.9659216,-0.5272785,-0.9969945,5.477868411777432,0.001151124
43_ang_x_job_010.out,-1.8945640855960766,-1.9842242467904907,0.8134668112773389,4.304539733792685,1.0,1.0,1.0,6.981403870282824,0.001075612
geom_208.out,-1.9788041609180214,-2.0683320515727335,0.813714601856097,3.99063623061361,0.9659176,-0.5023163,-0.5657439,4.991379096421749,0.002247125
35_ang_38_38.out,-1.5824473256508171,-1.670613031099044,0.8162708630559438,3.506092568501294,1.0,1.0,1.0,6.413267497929585,0.002353387
42_ang_x_job_002.out,-1.4812188175269234,-1.567434641797982,0.8199439688356368,4.2025968134476095,1.0,1.0,1.0,4.459820624195552,0.002125393
geom_390.out,-3.027763752788911,-3.112357639975322,0.8230118963133106,5.050689751941115,0.258819,-0.7955053,-0.5654455,9.697172393283571,5.012035e-06
5_ang_84.out,-2.2595248870065094,-2.343305050202255,0.8245553935181109,5.002508886558823,1.0,1.0,1.0,9.775479527879948,0.0001994384
5_ang_42_42.out,-2.4063636761635925,-2.49011101023161,0.8246177255499489,5.016016058477086,1.0,1.0,1.0,7.764019577512669,0.0001769415
geom_113.out,-1.906595342317151,-1.9895334006837948,0.8261557723700639,3.882176666072784,0.8660254,0.9999455,0.9970082,5.968799617815964,0.002327801
md_139.out,-2.423882448592267,-2.506297992067765,0.8271503474786981,4.07873291105277,0.9771498,-0.4908558,1.0,7.05731082335368,0.0005981157
44_ang_x_job_001.out,-1.2716493643928082,-1.351466420034613,0.8321142212000125,4.414902487756667,1.0,1.0,1.0,4.512205669071391,0.003868749
42_ang_x_job_004.out,-1.5635701242332731,-1.6410408069134974,0.8366220705440968,4.211865728130468,1.0,1.0,1.0,4.887739763939975,0.002178799
40_ang_x_job_012.out,-1.383498823689261,-1.46076817765245,0.8370099987878505,4.021355909503659,1.0,1.0,1.0,4.770744176750625,0.003437018
40_ang_x2_job_005.out,-1.9607276910086184,-2.037698253517869,0.8375860537349035,4.006534803168444,1.0,1.0,1.0,5.8,0.0004000377
5_14_ang.out,-2.007533237510346,-2.084496250747593,0.8376006134867937,5.0001970293179445,1.0,1.0,1.0,5.192301994298868,0.0004247911
44_ang_x_job_002.out,-1.6348740058649025,-1.7095746704265216,0.8419752692094854,4.402486113141074,1.0,1.0,1.0,4.648655719667784,0.001368689
35_ang_24_24.out,-0.9424267274434771,-1.015133873837286,0.8458490261060552,3.5006647302048224,1.0,1.0,1.0,4.8754486972995625,0.01117596
geom_482.out,-2.150153013613501,-2.22245124344375,0.8466458231588756,4.266016869506965,-0.4999874,0.4045441,0.996999,9.246105441763088,0.0002732928
geom_176.out,-2.3341020540537003,-2.404442064478438,0.8504719405127241,3.1034151852865257,0.2587822,-0.1054281,0.9970065,7.346707377956808,0.0008504266
43_ang_xy_job_011.out,-1.9706648765749941,-2.0402943221486805,0.8518645672529245,4.578536042295616,1.0,1.0,1.0,9.51262319236918,0.0005091456
42_ang_xy_job_011.out,-1.9037454655746056,-1.9726492811814937,0.853289073369561,4.48476379429285,1.0,1.0,1.0,9.4678403028357,0.0006296541
43_ang_x_job_007.out,-2.031764945556088,-2.1001580337913555,0.854293125808914,4.300568000741297,1.0,1.0,1.0,5.8728187440104085,0.0003382345
md_027.out,-2.353932306508264,-2.420835960789422,0.8572279952102659,3.804581695578241,0.9988672,-0.5734079,1.0,6.805880647114743,0.0007086935
5_ang_58_58.out,-2.410905802574008,-2.475995353632581,0.8608162344945917,5.1638216749419215,1.0,1.0,1.0,9.606247966818264,0.0001284686
42_ang_xy_job_001.out,-1.453323731818705,-1.5183961708435065,0.8608501529699454,4.202593313621959,1.0,1.0,1.0,4.431703961232068,0.002458613
geom_381.out,-2.33461246787894,-2.3996412409450123,0.86093671114328,4.206193780961595,-3.356131e-05,0.9969988,0.996999,9.876508202872106,4.706941e-05
geom_365.out,-2.5830977868028704,-2.6474445633961947,0.8622897494333325,4.242946556157054,0.4999999,0.9970123,0.9970127,8.438621076415863,0.0002763777
40_ang_xy_job_010.out,-1.2040175066692422,-1.2679312447333433,0.8631499742916421,4.011088533964315,1.0,1.0,1.0,5.067543783727971,0.00529298
5_ang_1_1.out,-2.0329107630152725,-2.0966025578547622,0.8635911939140059,5.002117807459157,1.0,1.0,1.0,5.196152422706632,0.0003644455
40_ang_xy2_job_013.out,-1.690666707450892,-1.7526457922604919,0.8670036287854587,4.203117211142225,1.0,1.0,1.0,9.125787637239869,0.001279725
geom_50.out,-2.6938309019828544,-2.754570591644031,0.8694814287398941,6.026397359766447,-4.561713e-11,0.9970136,0.9970136,10.219526378105789,7.567602e-08
40_ang_xy2_job_014.out,-1.777594915695845,-1.8375702089699262,0.8710131399082486,4.298061689948156,1.0,1.0,1.0,9.38083151964686,0.000944072
geom_247.out,-2.556336112986506,-2.6153064213120647,0.873031053391745,4.924911636956038,2.106085e-05,0.9969957,0.9969997,9.178650685236477,1.997316e-05
5_ang_26.out,-2.182919530054242,-2.241675991206717,0.8734610408831711,5.017004349091198,1.0,1.0,1.0,5.635601121442148,0.000329003
35_ang_16.out,-1.2035829331735484,-1.262110526218705,0.8739214659340363,3.5083173077702083,1.0,1.0,1.0,3.8483762809787714,0.005359357
49_ang_xy_job_001.out,-1.9686811567122298,-2.0271485828692737,0.8740425468588428,4.90216876083433,1.0,1.0,1.0,5.1000000000000005,0.0004728317
40_ang_xy2_job_012.out,-1.6149945516141162,-1.6733790810946734,0.8742093970968889,4.125415650646612,1.0,1.0,1.0,8.872429205127533,0.001654828
35_ang_26_26.out,-1.053543047972541,-1.1092397812715462,0.8796365503197046,3.5102099016013275,1.0,1.0,1.0,5.076416058598823,0.007976795
md_145.out,-1.6733920466461136,-1.7287033942939791,0.880417471502214,3.712312727711662,0.9904134,0.9688314,1.0,4.695048151316236,0.00180205
geom_502.out,-0.9531253033875737,-1.0083671680758786,0.8805583411379274,3.018793325928921,1.0,0.4999994,0.9763998,5.917424477865434,0.009334945
geom_216.out,-1.7644815318803038,-1.8195401725448097,0.8809299173094524,4.046151944230469,1.0,1.0,-0.7375989,9.853456852790291,0.001232549
geom_530.out,-2.5339477268318507,-2.587955448186758,0.8830642002128426,3.64026660823888,-0.2587935,-0.998349,-0.9970006,9.915564968051696,0.001016606
40_ang_xy2_job_011.out,-1.5523387402307358,-1.6037273651291057,0.8884057793463437,4.065945682199899,1.0,1.0,1.0,8.620904824900922,0.002037706
46_ang_xy_job_011.out,-2.1947850655977876,-2.2453907248927636,0.8900088818368801,4.8613424370846365,1.0,1.0,1.0,9.651942809610922,0.0002587875
40_ang_x2_job_012.out,-1.6276442216687794,-1.6765875576872866,0.8934220441544473,4.002047515934812,1.0,1.0,1.0,6.881860213634101,0.002323875
geom_367.out,-1.005369588133743,-1.0526164653823136,0.8969187908035233,3.003647965208306,1.0,1.0,1.0,6.4031242374328485,0.009148055
43_ang_x_job_001.out,-1.1925260516949887,-1.2376255495507744,0.9013646092621451,4.315244138678598,1.0,1.0,1.0,4.414748010928823,0.00485303
geom_334.out,-3.3700831639770126,-3.413600776989003,0.9046537483462802,7.148423896180193,0.8660086,0.9999455,0.996983,10.07174988679723,1.408517e-08
40_ang_x2_job_013.out,-1.5468925681620935,-1.5899460686363893,0.9056210311196905,4.003881157052491,1.0,1.0,1.0,7.045565981523415,0.002747801
40_ang_x_job_003.out,-0.9030039103653157,-0.9448557095903019,0.9081303721629642,4.039186548848666,1.0,1.0,1.0,4.079215610874228,0.0115821
md_095.out,-2.3473087457661066,-2.3885612091736257,0.9093844769471173,4.779864012044694,0.9932564,0.6614156,1.0,5.946905055272532,0.0002078391
geom_213.out,-2.5644962716369943,-2.6043044572082428,0.912413735278466,4.64503228263066,0.8660052,-0.6955981,-0.4315232,9.890407780355318,8.912341e-05
5_ang_26_26.out,-2.1428669532589635,-2.1805974082189077,0.9167893192312937,5.00369921987723,1.0,1.0,1.0,5.488169093604897,0.0004137248
35_ang_04_04.out,-0.47304538696635345,-0.5105531682458281,0.9172595006507622,3.5454195802471675,1.0,1.0,1.0,3.5454195802471675,0.03653446
40_ang_x2_job_011.out,-1.7328848842812843,-1.7699126134094714,0.918273964033883,4.01020003488604,1.0,1.0,1.0,6.7201190465645775,0.001871153
geom_368.out,-2.6288686023211736,-2.6656908401631716,0.9187085584277037,5.003534224530298,-1.430858e-05,0.9970042,0.9970017,9.598268575607376,1.28866e-05
md_030.out,-2.013953465701552,-2.0503740535168022,0.9195586037690625,3.824512663194619,0.9687927,-0.9487918,1.0,4.891317523841302,0.003200509
geom_352.out,-1.8754312128956152,-1.9115726801270303,0.9201497930260318,3.04044085712911,-4.56169e-11,0.9970136,0.9970136,8.254431500279107,0.001294142
geom_389.out,-2.0160330520749565,-2.051727801663529,0.9210967509978593,3.478216778832223,-2.024279e-06,0.9970081,0.9970071,9.874169463145344,0.0007793827
47_ang_xy_job_011.out,-2.2793015681330284,-2.3146502115657164,0.9218311013838073,4.956060561635622,1.0,1.0,1.0,9.7,0.0002038379
geom_472.out,-2.4372588086510483,-2.472549829155991,0.9219534196108429,3.909255931149175,0.2587867,0.998349,0.996998,8.409463396720447,2.467077e-05
40_ang_xy2_job_006.out,-1.5970121020517813,-1.6321235622304866,0.9223346827657068,4.048960440569901,1.0,1.0,1.0,7.397296803562772,0.00240328
geom_465.out,-1.9648496706745273,-1.9995785609730774,0.9231475250776027,3.885926045091183,0.8660019,0.9999296,0.9970288,5.972111894024593,0.002268067
51_ang_xy_job_001.out,-2.1318417451080243,-2.1663691965645753,0.9235758079807199,5.102068850936843,1.0,1.0,1.0,5.292447448959696,0.0002791408
40_ang_x_job_011.out,-1.4510808220900835,-1.4851678257815206,0.9245129445607817,4.005936209152612,1.0,1.0,1.0,4.66476151587624,0.003149433
geom_135.out,-2.573697445315789,-2.6067818933477915,0.9266496199720098,4.762321253469782,-1.430858e-05,0.9970042,0.9970017,9.788572298833577,5.51883e-05
geom_61.out,-1.3604853599981344,-1.3932590177042519,0.9273129873901339,2.724505448704407,0.9659258,0.9999963,0.9970119,7.332282534345291,0.02593406
geom_353.out,-2.5235663431841697,-2.55598698169558,0.9280670664352358,4.799146055943077,-3.828983e-05,0.9969819,0.9970035,8.782298030234001,3.135558e-07
44_ang_x_job_007.out,-2.1110546604013107,-2.1422495990720978,0.9306900294924648,4.400551457374405,1.0,1.0,1.0,5.946427498927402,0.000272287
40_ang_x_job_006.out,-1.265268446070447,-1.294718242458865,0.9344373811884374,4.000456471004278,1.0,1.0,1.0,4.237924020083418,0.004370717
48_ang_xy_job_005.out,-2.3131889722042698,-2.341908631008184,0.9360096822837811,4.800738427513,1.0,1.0,1.0,6.406246951218787,0.0001701108
40_ang_xy2_job_007.out,-1.5273155050548197,-1.5560062413500302,0.9360720193632817,4.0159258769678505,1.0,1.0,1.0,7.636753236814712,0.002675482
35_ang_16_16.out,-0.9941958859243768,-1.0218371184478905,0.9383368400002406,3.5054109435271634,1.0,1.0,1.0,4.167733196834941,0.01214604
40_ang_xy2_job_009.out,-1.4923475285191699,-1.5194824954523432,0.939431315449159,4.004701523284851,1.0,1.0,1.0,8.12403840463596,0.002638133
40_ang_xy2_job_008.out,-1.495184081868518,-1.5197101544983758,0.9450916526810992,4.00265420056492,1.0,1.0,1.0,7.879086241436884,0.002749002
40_ang_xy2_job_005.out,-1.7037902786008239,-1.7276771081704323,0.9464837682764634,4.020036952429666,1.0,1.0,1.0,7.161005515987263,0.001955778
geom_114.out,-3.243578232076282,-3.2645458041414566,0.9528673101393473,6.01082569411225,1.0,1.0,-0.7375989,8.488841614130871,1.446383e-05
geom_114.out,-3.243578232076282,-3.2645458041414566,0.9528673101393473,6.01082569411225,1.0,1.0,-0.7375989,8.488841614130871,1.446383e-05
40_ang_xy_job_009.out,-1.1922683837197967,-1.2126724566905995,0.9541044623031265,4.000203898215689,1.0,1.0,1.0,4.898979485566356,0.005796538
geom_323.out,-2.8536654257607554,-2.873853185491655,0.9545798006801345,5.006771014117282,1.0,-0.4999999,0.2159749,6.561296821218501,4.112334e-05
geom_94.out,-2.836299104799726,-2.8536209031518176,0.9609000182854854,3.5400904901561487,0.4999545,0.5404253,-0.5655278,8.203792651525573,0.0003980135
5_ang_86.out,-2.32777198595702,-2.3439704784784943,0.9633886101524215,5.005585995675232,1.0,1.0,1.0,9.94786409235671,0.0001721462
44_ang_x_job_000.out,-1.11388129126526,-1.1299733700947665,0.9636246948919012,4.428317965096905,1.0,1.0,1.0,4.428317965096906,0.006018285
35_ang_24.out,-1.087177288556356,-1.1020085982329335,0.9664261890514185,3.506572206414692,1.0,1.0,1.0,4.243819034784589,0.008391379
48_ang_xy_job_011.out,-2.3696995312849345,-2.384269270151973,0.9670084322813908,5.050982309472089,1.0,1.0,1.0,9.748846085563152,0.0001595081
35_ang_02_02.out,-0.4137237942040117,-0.4254986854980344,0.9732515604386015,3.5114099732158874,1.0,1.0,1.0,3.5114099732158874,0.0417434
52_ang_xy_job_001.out,-2.2250559336186333,-2.236640918246341,0.9736772333014707,5.202021776165493,1.0,1.0,1.0,5.388877434122992,0.0002124545
geom_547.out,-3.2917038988433003,-3.3027759474442084,0.974827902269075,5.9940828721425765,0.9659133,0.4478327,0.5652835,9.099027812924028,1.691658e-06
md_083.out,-3.00327168995502,-3.0128431846117354,0.9782019074553291,5.672611326501931,0.9697442,0.8093743,1.0,7.719261445940344,2.724498e-06
md_120.out,-2.133124394905267,-2.142479965849254,0.9786883734637186,4.282233271080173,0.998015,0.9934988,1.0,6.189206596131446,0.0002668542
40_ang_xy_job_003.out,-1.0497099249124446,-1.0585656752051238,0.9798153743255197,4.009735472534317,1.0,1.0,1.0,4.156921938165306,0.007426283
5_ang_54.out,-2.48834119123084,-2.4967272445806494,0.9808756347265525,5.008066575625768,1.0,1.0,1.0,7.35934779718964,0.0001616476
md_154.out,-2.008737359137779,-2.0149360016869906,0.9858284730559556,3.080276076977192,0.9991207,0.7676027,1.0,5.700925294372134,0.0009066132
geom_253.out,-2.03329337494523,-2.037464648957868,0.990441264579685,3.032571363161137,-0.4999593,0.9970365,0.9970163,9.222229762389896,0.0004489108
43_ang_x_job_000.out,-1.0221781745327745,-1.0245480647701688,0.9945579877588215,4.328972164382672,1.0,1.0,1.0,4.328972164382672,0.007557777
geom_501.out,-2.6034793066956223,-2.6056646754115085,0.9949806418619838,5.011310521677238,1.0,0.4999994,0.9763998,7.142542436082617,0.0001338211
md_081.out,-2.226049181540219,-2.2276558019984334,0.9963074539600543,4.196891515420908,0.9663266,0.7527597,1.0,7.217156403044969,0.0003535784
geom_220.out,-1.8254604679666968,-1.8245214543629709,1.0021644978768043,2.5662712446321807,0.9659222,-0.4488707,0.9969658,9.170083110774351,0.006535825
42_ang_x_job_001.out,-1.1340504934055033,-1.1316626467528392,1.005513363059326,4.215601970822198,1.0,1.0,1.0,4.317406628984581,0.006052635
40_ang_x2_job_010.out,-1.8659548136224304,-1.8617935550022842,1.0096277030590197,4.018040366982393,1.0,1.0,1.0,6.560487786742691,0.001420399
35_ang_60_60.out,-1.5021134285565396,-1.494885580413379,1.0167819972026628,3.837173997957352,1.0,1.0,1.0,9.17877987534291,0.002308701
35_ang_04.out,-0.45478824633874815,-0.44571429112154876,1.021113352438412,3.522782990761708,1.0,1.0,1.0,3.522782990761708,0.03997886
geom_317.out,-3.243578232076282,-3.2343440539865793,1.0214901380165753,5.282686605635527,0.2587682,0.01850232,-0.565527,9.77525754420992,5.56738e-06
35_ang_40_40.out,-1.4329018378337957,-1.4231941512756212,1.0226044694799683,3.503107349040277,1.0,1.0,1.0,6.652067347825035,0.003856046
42_ang_x_job_000.out,-0.964202916666544,-0.9544265176036714,1.0227662750663358,4.22965719651132,1.0,1.0,1.0,4.2296571965113205,0.009437337
md_017.out,-3.0129034096258542,-3.0018806077953553,1.0257057776271388,5.6593841687233954,0.9689353,0.4703001,1.0,7.0864437049122175,1.460858e-05
geom_307.out,-1.9815137578656057,-1.9702775903735397,1.0262098230836925,2.4557516022028776,0.7070695,0.8479343,-0.5655412,6.434915687565923,0.006658562
40_ang_xy_job_008.out,-1.2369972689209339,-1.2245021885499516,1.0291888686164088,4.000135063732223,1.0,1.0,1.0,4.741307836451879,0.005591561
geom_209.out,-0.9337978867154597,-0.9210472721810401,1.0297946103741098,3.0601510802899914,1.0,1.0,-0.7375989,7.355366200931128,0.01379766
md_008.out,-2.064226160200571,-2.0511129255702345,1.0306548104852673,3.716862189378159,0.9960498,0.1394432,1.0,4.11655523255792,0.000655618
md_085.out,-3.0943464081000034,-3.078844887198167,1.0363382336872922,6.388300811497373,0.9984624,0.9476272,1.0,6.613024921328816,1.001404e-05
geom_242.out,-3.327868804312151,-3.3108351508683325,1.0400007522797816,6.002203430402872,1.0,-0.5,0.9535736,9.00231090531048,8.994224e-07
md_148.out,-2.7050698865325877,-2.6865936773181285,1.0434609700494755,4.656590848570765,0.9995764,-0.7872706,1.0,5.0499628442503415,1.337862e-05
geom_495.out,-3.237410194431822,-3.2187755470298782,1.0438417122230732,6.03037019047753,1.0,1.0,-0.7375989,9.005632234873907,1.217247e-05
md_056.out,-2.244534878768669,-2.225161299130562,1.0456192730373077,4.401367576687614,0.9831468,0.7161953,1.0,5.506164035798426,0.0002583603
geom_408.out,-2.101246447624459,-2.0817772356437296,1.0458495454332946,3.060681065013472,1.430858e-05,0.9970042,0.9970017,7.220645930212338,0.000433373
geom_90.out,-2.5437559205197857,-2.5238598393874643,1.0468780189751388,5.2413923999830425,1.0,1.0,1.0,9.848857801796104,9.577316e-05
40_ang_xy2_job_004.out,-1.8658680282327442,-1.8454748674721975,1.0480769281899611,4.002701724947788,1.0,1.0,1.0,6.928203230275509,0.001399714
geom_320.out,-2.349946060332189,-2.328741395264184,1.0500371512512225,2.8217090440996926,0.7070695,0.8479343,-0.5655412,9.560135768182478,0.00158574
geom_531.out,-2.750512222461828,-2.721285063105688,1.0696141986474872,3.122029346527191,0.2587889,-0.01854256,0.5655071,6.836939589443951,0.0004291522
42_ang_xy_job_007.out,-2.0159104474237983,-1.9851649061850436,1.073360332346989,4.20256648952756,1.0,1.0,1.0,7.045565981523415,0.0008991009
44_ang_xy_job_007.out,-2.1469917535605507,-2.115049598040428,1.0763218467983398,4.402443537275634,1.0,1.0,1.0,7.166589146867567,0.000565787
geom_233.out,-3.1017518171628815,-3.069235267016066,1.0777463237994502,3.842611537781695,0.2588005,-0.4494311,-0.4314825,8.845373451482702,2.337719e-05
geom_488.out,-3.000896770514971,-2.9672906695262276,1.0804535505255084,4.093037205985062,0.2587885,-0.5489183,-0.5655336,9.58275469164076,0.0001091115
43_ang_xy_job_007.out,-2.0849927406873623,-2.0509194975205127,1.0816163490260657,4.302503584995601,1.0,1.0,1.0,7.105631569396206,0.0007150652
geom_409.out,-2.1567149140637527,-2.1225561711847174,1.081829308191024,2.8182929605763127,0.2588191,0.9983491,0.9970019,7.92006576713483,0.0009135209
md_150.out,-1.907931711921703,-1.8722042901182905,1.0857439593629172,3.810542192687413,0.9929157,0.1998117,1.0,4.492736771588227,0.00198335
geom_403.out,-3.106256442084621,-3.069677221817011,1.0878755604450638,5.221011770676446,0.2588171,-0.1269525,0.9970064,9.753119732043489,1.477588e-05
5_ang_24.out,-2.2582379191730824,-2.2189902777711397,1.0945803349210004,5.004584761875853,1.0,1.0,1.0,5.546169849544819,0.0002969998
51_ang_xy_job_011.out,-2.635965613823892,-2.59329439398134,1.1032430997905822,5.336860527557376,1.0,1.0,1.0,9.9,7.348603e-05
43_ang_xy_job_002.out,-1.7118712673827992,-1.6688811723548926,1.1040534394227708,4.307218956844428,1.0,1.0,1.0,4.794788837894741,0.001871694
35_ang_58_58.out,-1.4027224933718294,-1.3595349665667475,1.1045554600456058,3.730517965457344,1.0,1.0,1.0,8.917959407846618,0.003162469
46_ang_xy_job_002.out,-1.943996474824661,-1.8990026016212214,1.1091591677218695,4.606702632273978,1.0,1.0,1.0,5.065570056765576,0.0009181188
